,count
2007-08-06 12:30:00,439
2007-08-06 14:30:00,439
2007-08-06 16:30:00,437
2007-08-06 18:30:00,438
2007-08-06 20:30:00,449
2007-08-06 22:30:00,436
2007-08-07 00:30:00,434
2007-08-07 02:30:00,435
2007-08-07 04:30:00,427
2007-08-07 06:30:00,422
2007-08-07 08:30:00,420
2007-08-07 10:30:00,431
2007-08-07 12:30:00,437
2007-08-07 14:30:00,437
2007-08-07 16:30:00,435
2007-08-07 18:30:00,430
2007-08-07 20:30:00,429
2007-08-07 22:30:00,424
2007-08-08 00:30:00,420
2007-08-08 02:30:00,409
2007-08-08 04:30:00,410
2007-08-08 06:30:00,414
2007-08-08 08:30:00,417
2007-08-08 10:30:00,417
2007-08-08 12:30:00,430
2007-08-08 14:30:00,440
2007-08-08 16:30:00,434
2007-08-08 18:30:00,424
2007-08-08 20:30:00,433
2007-08-08 22:30:00,449
2007-08-09 00:30:00,447
2007-08-09 02:30:00,448
2007-08-09 04:30:00,437
2007-08-09 06:30:00,427
2007-08-09 08:30:00,409
2007-08-09 10:30:00,420
2007-08-09 12:30:00,434
2007-08-09 14:30:00,448
2007-08-09 16:30:00,448
2007-08-09 18:30:00,459
2007-08-09 20:30:00,460
2007-08-09 22:30:00,459
2007-08-10 00:30:00,469
2007-08-10 02:30:00,451
2007-08-10 04:30:00,439
2007-08-10 06:30:00,427
2007-08-10 08:30:00,424
2007-08-10 10:30:00,428
2007-08-10 12:30:00,438
2007-08-10 14:30:00,452
2007-08-10 16:30:00,460
2007-08-10 18:30:00,464
2007-08-10 20:30:00,467
2007-08-10 22:30:00,465
2007-08-11 00:30:00,471
2007-08-11 02:30:00,452
2007-08-11 04:30:00,441
2007-08-11 06:30:00,424
2007-08-11 08:30:00,416
2007-08-11 10:30:00,414
2007-08-11 12:30:00,421
2007-08-11 14:30:00,435
2007-08-11 16:30:00,452
2007-08-11 18:30:00,451
2007-08-11 20:30:00,458
2007-08-11 22:30:00,463
2007-08-12 00:30:00,460
2007-08-12 02:30:00,451
2007-08-12 04:30:00,442
2007-08-12 06:30:00,435
2007-08-12 08:30:00,428
2007-08-12 10:30:00,423
2007-08-12 12:30:00,423
2007-08-12 14:30:00,432
2007-08-12 16:30:00,445
2007-08-12 18:30:00,448
2007-08-12 20:30:00,438
2007-08-12 22:30:00,451
2007-08-13 00:30:00,446
2007-08-13 02:30:00,446
2007-08-13 04:30:00,446
2007-08-13 06:30:00,436
2007-08-13 08:30:00,438
2007-08-13 10:30:00,428
2007-08-13 12:30:00,424
2007-08-13 14:30:00,430
2007-08-13 16:30:00,447
2007-08-13 18:30:00,450
2007-08-13 20:30:00,450
2007-08-13 22:30:00,457
2007-08-14 00:30:00,456
2007-08-14 02:30:00,451
2007-08-14 04:30:00,446
2007-08-14 06:30:00,454
2007-08-14 08:30:00,430
2007-08-14 10:30:00,428
2007-08-14 12:30:00,418
2007-08-14 14:30:00,429
2007-08-14 16:30:00,442
2007-08-14 18:30:00,445
2007-08-14 20:30:00,447
2007-08-14 22:30:00,443
2007-08-15 00:30:00,448
2007-08-15 02:30:00,441
2007-08-15 04:30:00,434
2007-08-15 06:30:00,453
2007-08-15 08:30:00,449
2007-08-15 10:30:00,446
2007-08-15 12:30:00,445
2007-08-15 14:30:00,448
2007-08-15 16:30:00,451
2007-08-15 18:30:00,460
2007-08-15 20:30:00,458
2007-08-15 22:30:00,460
2007-08-16 00:30:00,459
2007-08-16 02:30:00,464
2007-08-16 04:30:00,458
2007-08-16 06:30:00,459
2007-08-16 08:30:00,459
2007-08-16 10:30:00,448
2007-08-16 12:30:00,445
2007-08-16 14:30:00,450
2007-08-16 16:30:00,457
2007-08-16 18:30:00,462
2007-08-16 20:30:00,467
2007-08-16 22:30:00,469
2007-08-17 00:30:00,466
2007-08-17 02:30:00,459
2007-08-17 04:30:00,453
2007-08-17 06:30:00,462
2007-08-17 08:30:00,463
2007-08-17 10:30:00,463
2007-08-17 12:30:00,452
2007-08-17 14:30:00,447
2007-08-17 16:30:00,460
2007-08-17 18:30:00,461
2007-08-17 20:30:00,470
2007-08-17 22:30:00,468
2007-08-18 00:30:00,464
2007-08-18 02:30:00,457
2007-08-18 04:30:00,459
2007-08-18 06:30:00,462
2007-08-18 08:30:00,473
2007-08-18 10:30:00,475
2007-08-18 12:30:00,468
2007-08-18 14:30:00,469
2007-08-18 16:30:00,463
2007-08-18 18:30:00,453
2007-08-18 20:30:00,462
2007-08-18 22:30:00,461
2007-08-19 00:30:00,464
2007-08-19 02:30:00,474
2007-08-19 04:30:00,471
2007-08-19 06:30:00,459
2007-08-19 08:30:00,456
2007-08-19 10:30:00,449
2007-08-19 12:30:00,460
2007-08-19 14:30:00,456
2007-08-19 16:30:00,471
2007-08-19 18:30:00,471
2007-08-19 20:30:00,475
2007-08-19 22:30:00,481
2007-08-20 00:30:00,475
2007-08-20 02:30:00,471
2007-08-20 04:30:00,466
2007-08-20 06:30:00,461
2007-08-20 08:30:00,465
2007-08-20 10:30:00,479
2007-08-20 12:30:00,481
2007-08-20 14:30:00,470
2007-08-20 16:30:00,467
2007-08-20 18:30:00,474
2007-08-20 20:30:00,461
2007-08-20 22:30:00,454
2007-08-21 00:30:00,462
2007-08-21 02:30:00,452
2007-08-21 04:30:00,448
2007-08-21 06:30:00,446
2007-08-21 08:30:00,458
2007-08-21 10:30:00,478
2007-08-21 12:30:00,477
2007-08-21 14:30:00,475
2007-08-21 16:30:00,466
2007-08-21 18:30:00,465
2007-08-21 20:30:00,470
2007-08-21 22:30:00,461
2007-08-22 00:30:00,456
2007-08-22 02:30:00,460
2007-08-22 04:30:00,454
2007-08-22 06:30:00,438
2007-08-22 08:30:00,438
2007-08-22 10:30:00,441
2007-08-22 12:30:00,449
2007-08-22 14:30:00,455
2007-08-22 16:30:00,449
2007-08-22 18:30:00,457
2007-08-22 20:30:00,461
2007-08-22 22:30:00,455
2007-08-23 00:30:00,447
2007-08-23 02:30:00,451
2007-08-23 04:30:00,432
2007-08-23 06:30:00,417
2007-08-23 08:30:00,426
2007-08-23 10:30:00,424
2007-08-23 12:30:00,436
2007-08-23 14:30:00,450
2007-08-23 16:30:00,466
2007-08-23 18:30:00,460
2007-08-23 20:30:00,469
2007-08-23 22:30:00,479
2007-08-24 00:30:00,477
2007-08-24 02:30:00,469
2007-08-24 04:30:00,467
2007-08-24 06:30:00,451
2007-08-24 08:30:00,430
2007-08-24 10:30:00,431
2007-08-24 12:30:00,435
2007-08-24 14:30:00,461
2007-08-24 16:30:00,462
2007-08-24 18:30:00,470
2007-08-24 20:30:00,480
2007-08-24 22:30:00,490
2007-08-25 00:30:00,497
2007-08-25 02:30:00,478
2007-08-25 04:30:00,474
2007-08-25 06:30:00,464
2007-08-25 08:30:00,448
2007-08-25 10:30:00,452
2007-08-25 12:30:00,463
2007-08-25 14:30:00,467
2007-08-25 16:30:00,471
2007-08-25 18:30:00,484
2007-08-25 20:30:00,475
2007-08-25 22:30:00,489
2007-08-26 00:30:00,497
2007-08-26 02:30:00,485
2007-08-26 04:30:00,469
2007-08-26 06:30:00,469
2007-08-26 08:30:00,472
2007-08-26 10:30:00,459
2007-08-26 12:30:00,454
2007-08-26 14:30:00,473
2007-08-26 16:30:00,479
2007-08-26 18:30:00,487
2007-08-26 20:30:00,503
2007-08-26 22:30:00,521
2007-08-27 00:30:00,522
2007-08-27 02:30:00,507
2007-08-27 04:30:00,502
2007-08-27 06:30:00,515
2007-08-27 08:30:00,499
2007-08-27 10:30:00,496
2007-08-27 12:30:00,474
2007-08-27 14:30:00,495
2007-08-27 16:30:00,502
2007-08-27 18:30:00,516
2007-08-27 20:30:00,520
2007-08-27 22:30:00,531
2007-08-28 00:30:00,529
2007-08-28 02:30:00,518
2007-08-28 04:30:00,511
2007-08-28 06:30:00,508
2007-08-28 08:30:00,496
2007-08-28 10:30:00,515
2007-08-28 12:30:00,511
2007-08-28 14:30:00,495
2007-08-28 16:30:00,505
2007-08-28 18:30:00,514
2007-08-28 20:30:00,517
2007-08-28 22:30:00,544
2007-08-29 00:30:00,538
2007-08-29 02:30:00,529
2007-08-29 04:30:00,526
2007-08-29 06:30:00,522
2007-08-29 08:30:00,526
2007-08-29 10:30:00,529
2007-08-29 12:30:00,520
2007-08-29 14:30:00,500
2007-08-29 16:30:00,518
2007-08-29 18:30:00,525
2007-08-29 20:30:00,523
2007-08-29 22:30:00,544
2007-08-30 00:30:00,530
2007-08-30 02:30:00,516
2007-08-30 04:30:00,505
2007-08-30 06:30:00,509
2007-08-30 08:30:00,506
2007-08-30 10:30:00,504
2007-08-30 12:30:00,499
2007-08-30 14:30:00,499
2007-08-30 16:30:00,501
2007-08-30 18:30:00,516
2007-08-30 20:30:00,508
2007-08-30 22:30:00,519
2007-08-31 00:30:00,524
2007-08-31 02:30:00,509
2007-08-31 04:30:00,503
2007-08-31 06:30:00,518
2007-08-31 08:30:00,524
2007-08-31 10:30:00,525
2007-08-31 12:30:00,521
2007-08-31 14:30:00,504
2007-08-31 16:30:00,497
2007-08-31 18:30:00,512
2007-08-31 20:30:00,516
2007-08-31 22:30:00,515
2007-09-01 00:30:00,530
2007-09-01 02:30:00,513
2007-09-01 04:30:00,501
2007-09-01 06:30:00,519
2007-09-01 08:30:00,515
2007-09-01 10:30:00,516
2007-09-01 12:30:00,520
2007-09-01 14:30:00,510
2007-09-01 16:30:00,510
2007-09-01 18:30:00,520
2007-09-01 20:30:00,518
2007-09-01 22:30:00,526
2007-09-02 00:30:00,523
2007-09-02 02:30:00,514
2007-09-02 04:30:00,503
2007-09-02 06:30:00,508
2007-09-02 08:30:00,513
2007-09-02 10:30:00,509
2007-09-02 12:30:00,509
2007-09-02 14:30:00,514
2007-09-02 16:30:00,500
2007-09-02 18:30:00,503
2007-09-02 20:30:00,506
2007-09-02 22:30:00,503
2007-09-03 00:30:00,492
2007-09-03 02:30:00,497
2007-09-03 04:30:00,494
2007-09-03 06:30:00,493
2007-09-03 08:30:00,505
2007-09-03 10:30:00,504
2007-09-03 12:30:00,502
2007-09-03 14:30:00,490
2007-09-03 16:30:00,497
2007-09-03 18:30:00,494
2007-09-03 20:30:00,501
2007-09-03 22:30:00,501
2007-09-04 00:30:00,496
2007-09-04 02:30:00,488
2007-09-04 04:30:00,490
2007-09-04 06:30:00,501
2007-09-04 08:30:00,501
2007-09-04 10:30:00,498
2007-09-04 12:30:00,503
2007-09-04 14:30:00,512
2007-09-04 16:30:00,518
2007-09-04 18:30:00,515
2007-09-04 20:30:00,521
2007-09-04 22:30:00,520
2007-09-05 00:30:00,511
2007-09-05 02:30:00,507
2007-09-05 04:30:00,505
2007-09-05 06:30:00,501
2007-09-05 08:30:00,500
2007-09-05 10:30:00,514
2007-09-05 12:30:00,515
2007-09-05 14:30:00,516
2007-09-05 16:30:00,527
2007-09-05 18:30:00,526
2007-09-05 20:30:00,525
2007-09-05 22:30:00,529
2007-09-06 00:30:00,529
2007-09-06 02:30:00,521
2007-09-06 04:30:00,513
2007-09-06 06:30:00,505
2007-09-06 08:30:00,503
2007-09-06 10:30:00,509
2007-09-06 12:30:00,521
2007-09-06 14:30:00,539
2007-09-06 16:30:00,532
2007-09-06 18:30:00,549
2007-09-06 20:30:00,570
2007-09-06 22:30:00,567
2007-09-07 00:30:00,549
2007-09-07 02:30:00,540
2007-09-07 04:30:00,534
2007-09-07 06:30:00,515
2007-09-07 08:30:00,512
2007-09-07 10:30:00,526
2007-09-07 12:30:00,530
2007-09-07 14:30:00,543
2007-09-07 16:30:00,543
2007-09-07 18:30:00,550
2007-09-07 20:30:00,556
2007-09-07 22:30:00,558
2007-09-08 00:30:00,546
2007-09-08 02:30:00,550
2007-09-08 04:30:00,532
2007-09-08 06:30:00,522
2007-09-08 08:30:00,527
2007-09-08 10:30:00,521
2007-09-08 12:30:00,531
2007-09-08 14:30:00,542
2007-09-08 16:30:00,551
2007-09-08 18:30:00,548
2007-09-08 20:30:00,569
2007-09-08 22:30:00,563
2007-09-09 00:30:00,560
2007-09-09 02:30:00,559
2007-09-09 04:30:00,554
2007-09-09 06:30:00,536
2007-09-09 08:30:00,532
2007-09-09 10:30:00,524
2007-09-09 12:30:00,519
2007-09-09 14:30:00,533
2007-09-09 16:30:00,536
2007-09-09 18:30:00,540
2007-09-09 20:30:00,572
2007-09-09 22:30:00,559
2007-09-10 00:30:00,567
2007-09-10 02:30:00,572
2007-09-10 04:30:00,571
2007-09-10 06:30:00,565
2007-09-10 08:30:00,567
2007-09-10 10:30:00,585
2007-09-10 12:30:00,574
2007-09-10 14:30:00,572
2007-09-10 16:30:00,577
2007-09-10 18:30:00,574
2007-09-10 20:30:00,581
2007-09-10 22:30:00,604
2007-09-11 00:30:00,598
2007-09-11 02:30:00,603
2007-09-11 04:30:00,591
2007-09-11 06:30:00,577
2007-09-11 08:30:00,576
2007-09-11 10:30:00,587
2007-09-11 12:30:00,576
2007-09-11 14:30:00,575
2007-09-11 16:30:00,581
2007-09-11 18:30:00,572
2007-09-11 20:30:00,574
2007-09-11 22:30:00,579
2007-09-12 00:30:00,575
2007-09-12 02:30:00,566
2007-09-12 04:30:00,563
2007-09-12 06:30:00,560
2007-09-12 08:30:00,563
2007-09-12 10:30:00,567
2007-09-12 12:30:00,571
2007-09-12 14:30:00,567
2007-09-12 16:30:00,562
2007-09-12 18:30:00,563
2007-09-12 20:30:00,552
2007-09-12 22:30:00,574
2007-09-13 00:30:00,576
2007-09-13 02:30:00,555
2007-09-13 04:30:00,560
2007-09-13 06:30:00,559
2007-09-13 08:30:00,559
2007-09-13 10:30:00,568
2007-09-13 12:30:00,570
2007-09-13 14:30:00,561
2007-09-13 16:30:00,560
2007-09-13 18:30:00,557
2007-09-13 20:30:00,551
2007-09-13 22:30:00,553
2007-09-14 00:30:00,562
2007-09-14 02:30:00,552
2007-09-14 04:30:00,549
2007-09-14 06:30:00,546
2007-09-14 08:30:00,546
2007-09-14 10:30:00,544
2007-09-14 12:30:00,548
2007-09-14 14:30:00,537
2007-09-14 16:30:00,536
2007-09-14 18:30:00,539
2007-09-14 20:30:00,537
2007-09-14 22:30:00,538
2007-09-15 00:30:00,529
2007-09-15 02:30:00,527
2007-09-15 04:30:00,521
2007-09-15 06:30:00,528
2007-09-15 08:30:00,523
2007-09-15 10:30:00,515
2007-09-15 12:30:00,522
2007-09-15 14:30:00,519
2007-09-15 16:30:00,516
2007-09-15 18:30:00,511
2007-09-15 20:30:00,511
2007-09-15 22:30:00,509
2007-09-16 00:30:00,511
2007-09-16 02:30:00,504
2007-09-16 04:30:00,498
2007-09-16 06:30:00,510
2007-09-16 08:30:00,518
2007-09-16 10:30:00,517
2007-09-16 12:30:00,516
2007-09-16 14:30:00,512
2007-09-16 16:30:00,520
2007-09-16 18:30:00,510
2007-09-16 20:30:00,500
2007-09-16 22:30:00,499
2007-09-17 00:30:00,504
2007-09-17 02:30:00,507
2007-09-17 04:30:00,526
2007-09-17 06:30:00,512
2007-09-17 08:30:00,504
2007-09-17 10:30:00,505
2007-09-17 12:30:00,502
2007-09-17 14:30:00,536
2007-09-17 16:30:00,537
2007-09-17 18:30:00,536
2007-09-17 20:30:00,524
2007-09-17 22:30:00,525
2007-09-18 00:30:00,511
2007-09-18 02:30:00,509
2007-09-18 04:30:00,514
2007-09-18 06:30:00,506
2007-09-18 08:30:00,520
2007-09-18 10:30:00,525
2007-09-18 12:30:00,528
2007-09-18 14:30:00,527
2007-09-18 16:30:00,515
2007-09-18 18:30:00,522
2007-09-18 20:30:00,521
2007-09-18 22:30:00,506
2007-09-19 00:30:00,508
2007-09-19 02:30:00,510
2007-09-19 04:30:00,512
2007-09-19 06:30:00,515
2007-09-19 08:30:00,508
2007-09-19 10:30:00,512
2007-09-19 12:30:00,516
2007-09-19 14:30:00,518
2007-09-19 16:30:00,518
2007-09-19 18:30:00,523
2007-09-19 20:30:00,526
2007-09-19 22:30:00,529
2007-09-20 00:30:00,506
2007-09-20 02:30:00,504
2007-09-20 04:30:00,494
2007-09-20 06:30:00,489
2007-09-20 08:30:00,483
2007-09-20 10:30:00,483
2007-09-20 12:30:00,493
2007-09-20 14:30:00,505
2007-09-20 16:30:00,515
2007-09-20 18:30:00,504
2007-09-20 20:30:00,501
2007-09-20 22:30:00,491
2007-09-21 00:30:00,484
2007-09-21 02:30:00,479
2007-09-21 04:30:00,485
2007-09-21 06:30:00,495
2007-09-21 08:30:00,488
2007-09-21 10:30:00,479
2007-09-21 12:30:00,485
2007-09-21 14:30:00,495
2007-09-21 16:30:00,509
2007-09-21 18:30:00,511
2007-09-21 20:30:00,504
2007-09-21 22:30:00,501
2007-09-22 00:30:00,501
2007-09-22 02:30:00,496
2007-09-22 04:30:00,497
2007-09-22 06:30:00,516
2007-09-22 08:30:00,518
2007-09-22 10:30:00,520
2007-09-22 12:30:00,525
2007-09-22 14:30:00,531
2007-09-22 16:30:00,545
2007-09-22 18:30:00,574
2007-09-22 20:30:00,559
2007-09-22 22:30:00,554
2007-09-23 00:30:00,541
2007-09-23 02:30:00,537
2007-09-23 04:30:00,530
2007-09-23 06:30:00,526
2007-09-23 08:30:00,526
2007-09-23 10:30:00,544
2007-09-23 12:30:00,540
2007-09-23 14:30:00,529
2007-09-23 16:30:00,550
2007-09-23 18:30:00,564
2007-09-23 20:30:00,574
2007-09-23 22:30:00,568
2007-09-24 00:30:00,566
2007-09-24 02:30:00,571
2007-09-24 04:30:00,556
2007-09-24 06:30:00,553
2007-09-24 08:30:00,541
2007-09-24 10:30:00,540
2007-09-24 12:30:00,537
2007-09-24 14:30:00,533
2007-09-24 16:30:00,535
2007-09-24 18:30:00,545
2007-09-24 20:30:00,564
2007-09-24 22:30:00,551
2007-09-25 00:30:00,541
2007-09-25 02:30:00,553
2007-09-25 04:30:00,558
2007-09-25 06:30:00,557
2007-09-25 08:30:00,560
2007-09-25 10:30:00,548
2007-09-25 12:30:00,542
2007-09-25 14:30:00,547
2007-09-25 16:30:00,545
2007-09-25 18:30:00,557
2007-09-25 20:30:00,604
2007-09-25 22:30:00,599
2007-09-26 00:30:00,588
2007-09-26 02:30:00,580
2007-09-26 04:30:00,588
2007-09-26 06:30:00,582
2007-09-26 08:30:00,575
2007-09-26 10:30:00,597
2007-09-26 12:30:00,601
2007-09-26 14:30:00,602
2007-09-26 16:30:00,592
2007-09-26 18:30:00,588
2007-09-26 20:30:00,587
2007-09-26 22:30:00,600
2007-09-27 00:30:00,595
2007-09-27 02:30:00,601
2007-09-27 04:30:00,591
2007-09-27 06:30:00,590
2007-09-27 08:30:00,593
2007-09-27 10:30:00,592
2007-09-27 12:30:00,584
2007-09-27 14:30:00,578
2007-09-27 16:30:00,594
2007-09-27 18:30:00,587
2007-09-27 20:30:00,584
2007-09-27 22:30:00,566
2007-09-28 00:30:00,566
2007-09-28 02:30:00,571
2007-09-28 04:30:00,583
2007-09-28 06:30:00,586
2007-09-28 08:30:00,587
2007-09-28 10:30:00,611
2007-09-28 12:30:00,617
2007-09-28 14:30:00,619
2007-09-28 16:30:00,602
2007-09-28 18:30:00,586
2007-09-28 20:30:00,581
2007-09-28 22:30:00,596
2007-09-29 00:30:00,593
2007-09-29 02:30:00,582
2007-09-29 04:30:00,579
2007-09-29 06:30:00,577
2007-09-29 08:30:00,581
2007-09-29 10:30:00,580
2007-09-29 12:30:00,588
2007-09-29 14:30:00,589
2007-09-29 16:30:00,584
2007-09-29 18:30:00,585
2007-09-29 20:30:00,589
2007-09-29 22:30:00,598
2007-09-30 00:30:00,608
2007-09-30 02:30:00,616
2007-09-30 04:30:00,644
2007-09-30 06:30:00,655
2007-09-30 08:30:00,661
2007-09-30 10:30:00,660
2007-09-30 12:30:00,651
2007-09-30 14:30:00,648
2007-09-30 16:30:00,644
2007-09-30 18:30:00,648
2007-09-30 20:30:00,646
2007-09-30 22:30:00,650
2007-10-01 00:30:00,658
2007-10-01 02:30:00,658
2007-10-01 04:30:00,654
2007-10-01 06:30:00,638
2007-10-01 08:30:00,660
2007-10-01 10:30:00,666
2007-10-01 12:30:00,688
2007-10-01 14:30:00,693
2007-10-01 16:30:00,705
2007-10-01 18:30:00,704
2007-10-01 20:30:00,683
2007-10-01 22:30:00,674
2007-10-02 00:30:00,656
2007-10-02 02:30:00,647
2007-10-02 04:30:00,644
2007-10-02 06:30:00,637
2007-10-02 08:30:00,630
2007-10-02 10:30:00,638
2007-10-02 12:30:00,649
2007-10-02 14:30:00,651
2007-10-02 16:30:00,660
2007-10-02 18:30:00,665
2007-10-02 20:30:00,643
2007-10-02 22:30:00,638
2007-10-03 00:30:00,638
2007-10-03 02:30:00,642
2007-10-03 04:30:00,641
2007-10-03 06:30:00,623
2007-10-03 08:30:00,614
2007-10-03 10:30:00,616
2007-10-03 12:30:00,649
2007-10-03 14:30:00,653
2007-10-03 16:30:00,660
2007-10-03 18:30:00,676
2007-10-03 20:30:00,681
2007-10-03 22:30:00,663
2007-10-04 00:30:00,647
2007-10-04 02:30:00,648
2007-10-04 04:30:00,631
2007-10-04 06:30:00,634
2007-10-04 08:30:00,628
2007-10-04 10:30:00,634
2007-10-04 12:30:00,649
2007-10-04 14:30:00,654
2007-10-04 16:30:00,659
2007-10-04 18:30:00,654
2007-10-04 20:30:00,649
2007-10-04 22:30:00,646
2007-10-05 00:30:00,637
2007-10-05 02:30:00,622
2007-10-05 04:30:00,606
2007-10-05 06:30:00,605
2007-10-05 08:30:00,607
2007-10-05 10:30:00,613
2007-10-05 12:30:00,637
2007-10-05 14:30:00,653
2007-10-05 16:30:00,656
2007-10-05 18:30:00,659
2007-10-05 20:30:00,664
2007-10-05 22:30:00,664
2007-10-06 00:30:00,657
2007-10-06 02:30:00,645
2007-10-06 04:30:00,636
2007-10-06 06:30:00,633
2007-10-06 08:30:00,616
2007-10-06 10:30:00,611
2007-10-06 12:30:00,624
2007-10-06 14:30:00,647
2007-10-06 16:30:00,662
2007-10-06 18:30:00,673
2007-10-06 20:30:00,680
2007-10-06 22:30:00,670
2007-10-07 00:30:00,667
2007-10-07 02:30:00,675
2007-10-07 04:30:00,671
2007-10-07 06:30:00,672
2007-10-07 08:30:00,664
2007-10-07 10:30:00,665
2007-10-07 12:30:00,662
2007-10-07 14:30:00,675
2007-10-07 16:30:00,692
2007-10-07 18:30:00,711
2007-10-07 20:30:00,727
2007-10-07 22:30:00,731
2007-10-08 00:30:00,732
2007-10-08 02:30:00,723
2007-10-08 04:30:00,729
2007-10-08 06:30:00,719
2007-10-08 08:30:00,735
2007-10-08 10:30:00,755
2007-10-08 12:30:00,761
2007-10-08 14:30:00,758
2007-10-08 16:30:00,761
2007-10-08 18:30:00,759
2007-10-08 20:30:00,770
2007-10-08 22:30:00,758
2007-10-09 00:30:00,756
2007-10-09 02:30:00,752
2007-10-09 04:30:00,741
2007-10-09 06:30:00,737
2007-10-09 08:30:00,733
2007-10-09 10:30:00,728
2007-10-09 12:30:00,730
2007-10-09 14:30:00,746
2007-10-09 16:30:00,750
2007-10-09 18:30:00,760
2007-10-09 20:30:00,757
2007-10-09 22:30:00,745
2007-10-10 00:30:00,739
2007-10-10 02:30:00,748
2007-10-10 04:30:00,760
2007-10-10 06:30:00,773
2007-10-10 08:30:00,757
2007-10-10 10:30:00,747
2007-10-10 12:30:00,737
2007-10-10 14:30:00,745
2007-10-10 16:30:00,757
2007-10-10 18:30:00,759
2007-10-10 20:30:00,763
2007-10-10 22:30:00,763
2007-10-11 00:30:00,765
2007-10-11 02:30:00,771
2007-10-11 04:30:00,779
2007-10-11 06:30:00,786
2007-10-11 08:30:00,776
2007-10-11 10:30:00,781
2007-10-11 12:30:00,773
2007-10-11 14:30:00,778
2007-10-11 16:30:00,767
2007-10-11 18:30:00,761
2007-10-11 20:30:00,758
2007-10-11 22:30:00,756
2007-10-12 00:30:00,747
2007-10-12 02:30:00,745
2007-10-12 04:30:00,740
2007-10-12 06:30:00,749
2007-10-12 08:30:00,744
2007-10-12 10:30:00,752
2007-10-12 12:30:00,742
2007-10-12 14:30:00,734
2007-10-12 16:30:00,738
2007-10-12 18:30:00,729
2007-10-12 20:30:00,740
2007-10-12 22:30:00,731
2007-10-13 00:30:00,721
2007-10-13 02:30:00,713
2007-10-13 04:30:00,725
2007-10-13 06:30:00,729
2007-10-13 08:30:00,724
2007-10-13 10:30:00,741
2007-10-13 12:30:00,734
2007-10-13 14:30:00,725
2007-10-13 16:30:00,728
2007-10-13 18:30:00,717
2007-10-13 20:30:00,737
2007-10-13 22:30:00,723
2007-10-14 00:30:00,727
2007-10-14 02:30:00,715
2007-10-14 04:30:00,706
2007-10-14 06:30:00,702
2007-10-14 08:30:00,698
2007-10-14 10:30:00,698
2007-10-14 12:30:00,699
2007-10-14 14:30:00,693
2007-10-14 16:30:00,685
2007-10-14 18:30:00,679
2007-10-14 20:30:00,682
2007-10-14 22:30:00,671
2007-10-15 00:30:00,676
2007-10-15 02:30:00,679
2007-10-15 04:30:00,677
2007-10-15 06:30:00,703
2007-10-15 08:30:00,711
2007-10-15 10:30:00,718
2007-10-15 12:30:00,736
2007-10-15 14:30:00,736
2007-10-15 16:30:00,723
2007-10-15 18:30:00,708
2007-10-15 20:30:00,714
2007-10-15 22:30:00,705
2007-10-16 00:30:00,705
2007-10-16 02:30:00,723
2007-10-16 04:30:00,721
2007-10-16 06:30:00,725
2007-10-16 08:30:00,730
2007-10-16 10:30:00,730
2007-10-16 12:30:00,739
2007-10-16 14:30:00,733
2007-10-16 16:30:00,724
2007-10-16 18:30:00,722
2007-10-16 20:30:00,717
2007-10-16 22:30:00,705
2007-10-17 00:30:00,701
2007-10-17 02:30:00,709
2007-10-17 04:30:00,718
2007-10-17 06:30:00,722
2007-10-17 08:30:00,729
2007-10-17 10:30:00,736
2007-10-17 12:30:00,744
2007-10-17 14:30:00,751
2007-10-17 16:30:00,756
2007-10-17 18:30:00,755
2007-10-17 20:30:00,754
2007-10-17 22:30:00,742
2007-10-18 00:30:00,726
2007-10-18 02:30:00,714
2007-10-18 04:30:00,729
2007-10-18 06:30:00,723
2007-10-18 08:30:00,737
2007-10-18 10:30:00,755
2007-10-18 12:30:00,778
2007-10-18 14:30:00,798
2007-10-18 16:30:00,805
2007-10-18 18:30:00,788
2007-10-18 20:30:00,794
2007-10-18 22:30:00,780
2007-10-19 00:30:00,763
2007-10-19 02:30:00,733
2007-10-19 04:30:00,730
2007-10-19 06:30:00,745
2007-10-19 08:30:00,745
2007-10-19 10:30:00,749
2007-10-19 12:30:00,754
2007-10-19 14:30:00,772
2007-10-19 16:30:00,772
2007-10-19 18:30:00,777
2007-10-19 20:30:00,766
2007-10-19 22:30:00,769
2007-10-20 00:30:00,756
2007-10-20 02:30:00,726
2007-10-20 04:30:00,720
2007-10-20 06:30:00,729
2007-10-20 08:30:00,722
2007-10-20 10:30:00,737
2007-10-20 12:30:00,759
2007-10-20 14:30:00,771
2007-10-20 16:30:00,790
2007-10-20 18:30:00,795
2007-10-20 20:30:00,796
2007-10-20 22:30:00,790
2007-10-21 00:30:00,780
2007-10-21 02:30:00,744
2007-10-21 04:30:00,726
2007-10-21 06:30:00,726
2007-10-21 08:30:00,733
2007-10-21 10:30:00,748
2007-10-21 12:30:00,753
2007-10-21 14:30:00,760
2007-10-21 16:30:00,764
2007-10-21 18:30:00,753
2007-10-21 20:30:00,741
2007-10-21 22:30:00,744
2007-10-22 00:30:00,749
2007-10-22 02:30:00,746
2007-10-22 04:30:00,737
2007-10-22 06:30:00,724
2007-10-22 08:30:00,731
2007-10-22 10:30:00,748
2007-10-22 12:30:00,763
2007-10-22 14:30:00,770
2007-10-22 16:30:00,780
2007-10-22 18:30:00,774
2007-10-22 20:30:00,788
2007-10-22 22:30:00,785
2007-10-23 00:30:00,778
2007-10-23 02:30:00,771
2007-10-23 04:30:00,760
